Date,Price,Open,High,Low,Vol,Change%
22-05-2017,119.9000015,119.6299973,120.1399994,119.5800018,5132500,0.42
23-05-2017,119.1399994,120.1299973,120.1900024,118.9800034,8305400,-0.63
24-05-2017,119.6100006,119.0699997,119.7399979,118.9199982,7025000,0.39
25-05-2017,119.4800034,119.5199966,119.6999969,119.2900009,4105100,-0.11
26-05-2017,120.5400009,120.4899979,120.7900009,120.3300018,6791600,0.89
30-05-2017,120.1399994,120.2399979,120.3300018,119.9499969,4507500,-0.33
31-05-2017,120.6200027,120.3099976,121.2300034,120.2600021,10360700,0.4
01-06-2017,120.7200012,120.1699982,120.7399979,120.0599976,8702500,0.08
02-06-2017,121.6100006,121.3099976,121.7099991,121.1900024,7268100,0.74
05-06-2017,121.7300034,121.9100037,121.9400024,121.5800018,3979200,0.1
06-06-2017,123.0999985,123.0899963,123.3099976,122.7699966,10798500,1.13
07-06-2017,122.4499969,122.7900009,123.1600037,122.0199966,9039200,-0.53
08-06-2017,121.6500015,122.0699997,122.0800018,120.9499969,8169800,-0.65
09-06-2017,120.5400009,120.4599991,120.9100037,120.4000015,7054700,-0.91
12-06-2017,120.3600006,120.3300018,120.6900024,120.2699966,4927400,-0.15
13-06-2017,120.4800034,119.9499969,120.7099991,119.9199982,3786600,0.1
14-06-2017,119.8199997,121.5100021,121.8799973,119.5699997,21124800,-0.55
15-06-2017,119.3199997,119.2200012,119.5,119.1299973,6796700,-0.42
16-06-2017,119.3399963,119.3499985,119.5,119.2399979,6435700,0.02
19-06-2017,118.4300003,118.7399979,118.8399963,118.3300018,6787000,-0.76
20-06-2017,118.1800003,118.4199982,118.4599991,118.0699997,4617400,-0.21
21-06-2017,118.5199966,118.1500015,118.6600037,118.1500015,4723700,0.29
22-06-2017,118.9199982,119.1299973,119.1999969,118.5999985,5811900,0.34
23-06-2017,119.4300003,119.6500015,119.6600037,119.3099976,9258600,0.43
26-06-2017,118.3600006,118.2900009,118.5400009,118.1699982,6593400,-0.9
27-06-2017,118.8099976,118.8700027,119.0500031,118.4800034,5759300,0.38
28-06-2017,118.9000015,119.0599976,119.0599976,118.6900024,4220100,0.08
29-06-2017,118.3199997,117.9700012,118.6399994,117.9100037,7705200,-0.49
30-06-2017,118.0199966,118.0800018,118.4100037,117.9499969,7272600,-0.25
03-07-2017,116.0899963,116.5400009,116.8499985,115.9400024,12145000,-1.64
05-07-2017,116.5199966,115.9100037,116.6699982,115.8700027,7223300,0.37
06-07-2017,116.4700012,116.5800018,116.6100006,116.2399979,4443400,-0.04
07-07-2017,115.2799988,115.7799988,115.7900009,114.8000031,11153600,-1.02
10-07-2017,115.4700012,115.0199966,115.5699997,114.8300018,4970900,0.16
11-07-2017,115.6200027,115.2600021,115.7699966,114.8799973,6637900,0.13
12-07-2017,116.0299988,116.2099991,116.3300018,115.8700027,4654400,0.35
13-07-2017,115.8199997,116.0400009,116.0400009,115.6699982,4148900,-0.18
14-07-2017,116.7699966,117.0400009,117.25,116.6399994,5788200,0.82
17-07-2017,117.2900009,117.4199982,117.5299988,117.2300034,5170800,0.45
18-07-2017,118.1100006,117.9899979,118.3300018,117.8799973,7158600,0.7
19-07-2017,118.0800018,118.1800003,118.2699966,117.8399963,3205100,-0.03
20-07-2017,118.2399979,117.9199982,118.6200027,117.6600037,5571600,0.14
21-07-2017,119.2600021,119,119.3899994,118.75,10135900,0.86
24-07-2017,119.3099976,119.5199966,119.5800018,119.1800003,3654300,0.04
25-07-2017,118.9199982,118.9899979,119.3199997,118.7900009,6203000,-0.33
26-07-2017,119.8799973,118.5699997,120.1500015,118.5500031,8527900,0.81
27-07-2017,119.7900009,120.0999985,120.1399994,119.2799988,6385200,-0.08
28-07-2017,120.6900024,120.1500015,120.8600006,120.1399994,7393600,0.75
31-07-2017,120.75,120.5,120.8099976,120.4499969,3944600,0.05
01-08-2017,120.6500015,120.4400024,121.1399994,120.4400024,7365100,-0.08
02-08-2017,120.4000015,120.5100021,121.0199966,120.3399963,5945300,-0.21
03-08-2017,120.5899963,120.3099976,120.8300018,120.3099976,4275600,0.16
04-08-2017,119.6500015,119.9700012,120.0400009,119.2200012,8644800,-0.78
07-08-2017,119.5100021,119.4300003,119.7900009,119.4300003,3010100,-0.12
08-08-2017,119.8600006,120.0199966,120.1200027,118.9700012,7227200,0.29
09-08-2017,121.3099976,121.0199966,121.5500031,120.7600021,9186200,1.21
10-08-2017,122.2099991,122.0800018,122.4400024,122.0299988,9817900,0.74
11-08-2017,122.7900009,122.2399979,122.8300018,122.0299988,8019500,0.47
14-08-2017,121.9199982,121.9800034,122.2399979,121.6800003,6035300,-0.71
15-08-2017,120.9800034,120.5999985,121.2300034,120.5800018,6731300,-0.77
16-08-2017,121.8700027,120.6600037,122.0599976,120.6600037,8267300,0.74
17-08-2017,122.4899979,122.2900009,122.6100006,121.7600021,8183800,0.51
18-08-2017,122.3000031,123.3700027,123.5400009,122,13654200,-0.16
21-08-2017,122.7600021,122.5400009,122.9800034,122.5,5549700,0.38
22-08-2017,122.2099991,122.5599976,122.5599976,121.8499985,6493900,-0.45
23-08-2017,122.6699982,122.5800018,122.6900024,122.3099976,5038400,0.38
24-08-2017,122.2900009,122.3899994,122.6399994,122.1299973,4193400,-0.31
25-08-2017,122.7399979,122.7699966,123.0199966,121.2900009,12398200,0.37
28-08-2017,124.6900024,123.3300018,124.7300034,123.3300018,11578300,1.59
29-08-2017,124.4199982,125.8099976,125.8700027,124.0500031,9861500,-0.22
30-08-2017,124.3600006,124.3300018,124.6200027,124.1600037,6328400,-0.05
31-08-2017,125.8199997,124.5800018,125.8399963,124.5500031,11775500,1.17
01-09-2017,126.0599976,126.0100021,126.1699982,125.1200027,11567400,0.19
05-09-2017,127.4599991,126.6500015,127.7799988,126.5699997,11813100,1.11
06-09-2017,126.8099976,127.3399963,127.4400024,126.5500031,10059300,-0.51
07-09-2017,128.1300049,127.5599976,128.3200073,127.3899994,10219700,1.04
08-09-2017,127.9700012,128.2100067,128.3000031,127.5899963,9020000,-0.12
11-09-2017,126.1900024,126.7399979,126.9400024,126.0500031,9126600,-1.39
12-09-2017,126.5599976,126.0299988,126.5899963,125.9400024,8349000,0.29
13-09-2017,125.6100006,126.4000015,126.4499969,125.5,8491000,-0.75
14-09-2017,126.1600037,125.6600037,126.4400024,125.6200027,5330700,0.44
15-09-2017,125.5299988,125.9899979,125.9899979,125.4100037,8375100,-0.5
18-09-2017,124.3600006,124.7099991,124.7600021,123.9700012,8859800,-0.93
19-09-2017,124.6200027,124.4899979,124.6500015,124.0299988,5826500,0.21
20-09-2017,123.6200027,124.6800003,125.0599976,123.1500015,11415400,-0.8
21-09-2017,122.6800003,122.5599976,123.0699997,122.4899979,7757900,-0.76
22-09-2017,123.2399979,123.0299988,123.3899994,122.9300003,6011900,0.46
25-09-2017,124.5299988,122.7799988,124.6600037,122.7099991,10257200,1.05
26-09-2017,123.1399994,123.5699997,123.8099976,122.9000015,8673600,-1.12
27-09-2017,121.9800034,122.0400009,122.5100021,121.8799973,6903900,-0.94
28-09-2017,122.2099991,122.0400009,122.4800034,121.8300018,5968200,0.19
29-09-2017,121.5800018,122.2900009,122.3000031,121.5500031,10208000,-0.52
02-10-2017,120.7699966,121.1699982,121.3399963,120.7399979,11755400,-0.67
03-10-2017,120.8300018,120.7200012,121.0999985,120.6999969,3728700,0.05
04-10-2017,121.1699982,121.2099991,121.2699966,120.7099991,6475200,0.28
05-10-2017,120.5199966,121.1500015,121.2399979,120.4000015,6205400,-0.54
06-10-2017,121.0899963,120.2600021,121.2099991,119.7799988,10013300,0.47
09-10-2017,122.0800018,121.6399994,122.1100006,121.5500031,5264100,0.82
10-10-2017,122.4000015,122.6200027,122.9700012,122.3600006,9315500,0.26
11-10-2017,122.7900009,122.5699997,122.8799973,122.0299988,5649400,0.32
12-10-2017,122.8899994,122.8399963,123.0400009,122.5,3037600,0.08
13-10-2017,123.8199997,123.6600037,123.8600006,123.3399963,6820300,0.76
16-10-2017,122.9700012,123.8199997,123.9700012,122.5699997,8202000,-0.69
17-10-2017,122.1299973,122.0299988,122.3199997,121.7300034,7041300,-0.68
18-10-2017,121.6699982,121.7099991,121.9400024,121.5500031,3666400,-0.38
19-10-2017,122.3899994,122.1999969,122.5500031,122.1100006,5567300,0.59
20-10-2017,121.6100006,121.6800003,121.9800034,121.3899994,8481100,-0.64
23-10-2017,121.8000031,120.9800034,121.9000015,120.9599991,5069700,0.16
24-10-2017,121.3300018,121.2600021,121.7099991,120.9800034,5114100,-0.39
25-10-2017,121.3499985,121.3099976,121.5899963,120.8399963,4282400,0.02
26-10-2017,120.3300018,121.1600037,121.1600037,120.2200012,6438800,-0.84
27-10-2017,120.9000015,120.3799973,120.9899979,120.2099991,6664200,0.47
30-10-2017,121.1299973,120.3799973,121.4700012,120.3799973,5119200,0.19
31-10-2017,120.6699982,120.8199997,120.8399963,120.3799973,3910500,-0.38
01-11-2017,121.1100006,120.9800034,121.5500031,120.8399963,4647800,0.36
02-11-2017,121.1900024,121.2900009,121.9599991,121.0500031,5369500,0.07
03-11-2017,120.6200027,121.3600006,121.4300003,120.1800003,6330600,-0.47
06-11-2017,121.6500015,120.7200012,121.8499985,120.6800003,6953800,0.85
07-11-2017,121.2099991,121.5100021,121.5599976,120.7799988,4165900,-0.36
08-11-2017,121.6299973,121.9499969,122.25,121.5899963,5565200,0.35
09-11-2017,122.1299973,121.8499985,122.4100037,121.7300034,6072400,0.41
10-11-2017,121.1299973,121.9899979,122.1100006,120.9400024,7116200,-0.82
13-11-2017,121.3099976,121.4300003,121.5500031,121.2699966,6249300,0.15
14-11-2017,121.5599976,120.9000015,121.9100037,120.7699966,6189000,0.21
15-11-2017,121.4100037,122.1299973,122.3600006,121.25,4984800,-0.12
16-11-2017,121.4000015,121.4499969,121.7099991,121.2900009,2796500,-0.01
17-11-2017,122.8600006,122.1500015,123.1699982,121.9499969,10614000,1.2
20-11-2017,121.3099976,122.3000031,122.4100037,121.0400009,8356700,-1.26
21-11-2017,121.5100021,121.6699982,122,121.5,4956500,0.16
22-11-2017,122.6299973,122.2600021,122.9499969,122.1699982,5211800,0.92
24-11-2017,122.3199997,122.3600006,122.6100006,122.2200012,1779700,-0.25
27-11-2017,122.8300018,123.2600021,123.3300018,122.6699982,4961200,0.42
28-11-2017,122.8099976,123.0500031,123.1699982,122.5299988,5603100,-0.02
29-11-2017,122.0400009,122.2399979,122.3300018,121.7399979,6138900,-0.63
30-11-2017,121.0999985,121.4400024,121.6999969,120.6399994,7936300,-0.77
01-12-2017,121.5899963,120.9400024,122.4300003,120.7399979,13080100,0.4
04-12-2017,121.1800003,121.1500015,121.1999969,120.8399963,6943700,-0.34
05-12-2017,120.3199997,120.0999985,120.5100021,119.7200012,10041200,-0.71
06-12-2017,120.0699997,120.0400009,120.4400024,119.8700027,6643000,-0.21
07-12-2017,118.4899979,119.0100021,119.2399979,118.0999985,12900200,-1.32
08-12-2017,118.4800034,118.4899979,118.9199982,118.3300018,5231300,-0.01
11-12-2017,118.0100021,118.3700027,118.5400009,117.8000031,4522200,-0.4
12-12-2017,118.1500015,117.6500015,118.1699982,117.4000015,8020100,0.12
13-12-2017,119.1699982,118.1900024,119.3499985,118.0100021,10086700,0.86
14-12-2017,118.9300003,119.0999985,119.2900009,118.7099991,6993600,-0.2
15-12-2017,119.1800003,119.4100037,119.5,118.9700012,7532000,0.21
18-12-2017,119.7300034,119.6299973,119.9899979,119.5999985,5452200,0.46
19-12-2017,119.8199997,119.6699982,119.9000015,119.5299988,4018900,0.08
20-12-2017,120.1399994,119.9800034,120.3600006,119.8099976,5734600,0.27
21-12-2017,120.3099976,120.0699997,120.4499969,120,4823700,0.14
22-12-2017,120.9400024,120.6699982,121.1399994,120.5699997,5791300,0.52
26-12-2017,121.7699966,121.5500031,121.8700027,121.5100021,8224400,0.69
27-12-2017,122.2300034,122,122.3399963,121.8799973,6232700,0.38
28-12-2017,122.8499985,122.8199997,122.9199982,122.5599976,5732700,0.51
29-12-2017,123.6500015,123.6999969,124.0899963,123.4599991,7852100,0.65
02-01-2018,125.1500015,124.6600037,125.1800003,124.3899994,11762500,1.21
03-01-2018,124.8199997,125.0500031,125.0899963,124.0999985,7904300,-0.26
04-01-2018,125.4599991,124.8899994,125.8499985,124.7399979,7329700,0.51
05-01-2018,125.3300018,124.9300003,125.4800034,124.8300018,5739900,-0.1
08-01-2018,125.3099976,125.1999969,125.3199997,124.9000015,3566700,-0.02
09-01-2018,124.7300034,124.4899979,124.8600006,124.2300034,9153600,-0.46
10-01-2018,125.0299988,125.1699982,125.3099976,124.7200012,14809300,0.24
11-01-2018,125.4400024,125.3700027,125.6600037,125.25,5994700,0.33
12-01-2018,126.9599991,126.0100021,127.1299973,125.8099976,9258600,1.21
16-01-2018,127.1699982,126.5999985,127.1800003,126.4000015,8083900,0.17
17-01-2018,126.1399994,126.7699966,127.2200012,125.9000015,10130500,-0.81
18-01-2018,125.8600006,126.1299973,126.5199966,125.8000031,6289300,-0.22
19-01-2018,126.4199982,126.5699997,126.7300034,126.4100037,8773800,0.44
22-01-2018,126.6500015,126.5100021,126.75,126.2799988,4893500,0.18
23-01-2018,127.2799988,126.5299988,127.3499985,126.3399963,6190400,0.5
24-01-2018,128.8300018,128.3899994,129.2599945,128.2299957,11827600,1.22
25-01-2018,127.9700012,128.6900024,129.5099945,127.3600006,15219700,-0.67
26-01-2018,128.0700073,128.2400055,128.5200043,127.9700012,7828700,0.08
29-01-2018,127.3499985,127.5800018,127.6299973,126.9199982,6956400,-0.56
30-01-2018,126.8000031,127.9100037,127.9199982,126.7399979,9736100,-0.43
31-01-2018,127.6500015,127.4499969,127.8499985,126.4000015,13418900,0.67
01-02-2018,128.0700073,127.1800003,128.1499939,127.0800018,10854600,0.33
02-02-2018,126.3899994,126.8099976,126.8499985,125.9599991,16789200,-1.31
05-02-2018,126.7099991,126.8199997,127.3099976,126.4400024,13596300,0.25
06-02-2018,125.3799973,126.5400009,126.5500031,125.2200012,17672500,-1.05
07-02-2018,124.7900009,125.4800034,125.7699966,124.4100037,8558500,-0.47
08-02-2018,124.9800034,124.9199982,125.4400024,124.5100021,7343600,0.15
09-02-2018,124.7699966,124.6500015,125.1399994,124.3899994,14140700,-0.17
12-02-2018,125.3700027,125.1900024,125.8199997,125.1100006,6984900,0.48
13-02-2018,126.0800018,125.6699982,126.1800003,125.5199966,5321300,0.57
14-02-2018,128.2299957,126.4700012,128.5899963,126.2900009,16416400,1.71
15-02-2018,128.3800049,128.4299927,128.5700073,127.9400024,7276500,0.12
16-02-2018,127.9599991,128.3000031,128.6999969,127.5699997,7956900,-0.33
20-02-2018,126.2399979,127.2799988,127.4000015,126.0400009,11148700,-1.34
21-02-2018,125.6600037,126.3600006,126.7600021,125.4400024,7908800,-0.46
22-02-2018,126.3000031,125.9199982,126.3700027,125.8799973,5346300,0.51
23-02-2018,126.1399994,126.0599976,126.3000031,125.8499985,4239700,-0.13
26-02-2018,126.4499969,126.4499969,126.6200027,126.1800003,3194300,0.25
27-02-2018,125.1299973,126.0599976,126.1500015,124.5899963,7082300,-1.04
28-02-2018,125,125.0899963,125.4599991,124.8099976,4534900,-0.1
01-03-2018,124.7200012,124.1500015,125.3099976,123.5800018,12910100,-0.22
02-03-2018,125.3899994,125.6699982,125.6900024,124.9700012,9994300,0.54
05-03-2018,125.1800003,125.3499985,125.4800034,124.9599991,5778300,-0.17
06-03-2018,126.5299988,126.1999969,126.9599991,126.1299973,8676800,1.08
07-03-2018,125.7200012,126.2200012,126.2900009,125.4199982,5158700,-0.64
08-03-2018,125.4199982,125.6900024,125.6999969,125.1299973,3474900,-0.24
09-03-2018,125.5400009,124.9400024,125.6900024,124.7799988,5066800,0.1
12-03-2018,125.5400009,125.0400009,125.5699997,124.8399963,2884300,0
13-03-2018,125.7799988,125.6699982,125.9899979,125.0500031,4798300,0.19
14-03-2018,125.6999969,125.4899979,125.7600021,125.3399963,3777000,-0.06
15-03-2018,124.9000015,125.1200027,125.2099991,124.7200012,6130100,-0.64
16-03-2018,124.5999985,124.8399963,124.8700027,124.2099991,7402200,-0.24
19-03-2018,124.8700027,124.5699997,125.1600037,124.4199982,4335400,0.22
20-03-2018,124.3099976,124.4100037,124.5500031,123.9599991,3399400,-0.45
21-03-2018,126.4800034,125.4000015,126.7600021,125.0299988,12532000,1.75
22-03-2018,125.9800034,126.0899963,126.3399963,125.6399994,5298700,-0.4
23-03-2018,127.6100006,127.8199997,128.0599976,127.6100006,12025900,1.29
26-03-2018,128.2799988,128.0500031,128.5800018,128.0099945,6169800,0.53
27-03-2018,127.4899979,127.2300034,127.6200027,127.0500031,6180700,-0.62
28-03-2018,125.7300034,126.4800034,126.6100006,125.5100021,10254900,-1.38
29-03-2018,125.7900009,125.4199982,125.8099976,125.3099976,7102000,0.05
02-04-2018,127.2600021,126.6500015,127.5400009,126.3799973,11421100,1.17
03-04-2018,126.3000031,126.5400009,126.5899963,126.0100021,6083700,-0.75
04-04-2018,126.4499969,127.5,127.5299988,126.3199997,7488300,0.12
05-04-2018,125.8000031,125.4499969,126.0800018,125.4300003,5333000,-0.51
06-04-2018,126.3899994,126.5699997,126.5999985,126.1299973,6121200,0.47
09-04-2018,126.8199997,126.4499969,126.8600006,126.2300034,4189900,0.34
10-04-2018,127.1200027,127.0199966,127.3099976,126.6699982,5268800,0.24
11-04-2018,128.1100006,128.0899963,129.4700012,127.7799988,12348600,0.78
12-04-2018,126.6200027,127.25,127.3399963,126.4700012,8141300,-1.16
13-04-2018,127.4499969,127.0699997,127.75,127.0299988,6821300,0.66
16-04-2018,127.6299973,127.7399979,128.0500031,127.5699997,4600000,0.14
17-04-2018,127.75,127.0199966,127.7799988,127,4184100,0.09
18-04-2018,127.8499985,128.3200073,128.5399933,127.75,6755600,0.08
19-04-2018,127.5999985,127.8099976,127.8799973,127.1299973,8736100,-0.2
20-04-2018,126.6299973,126.6900024,126.9700012,126.5500031,10403100,-0.76
23-04-2018,125.6200027,125.6200027,125.7600021,125.3399963,6921500,-0.8
24-04-2018,126.2300034,125.7799988,126.3399963,125.6699982,4733100,0.49
25-04-2018,125.4100037,125.2300034,125.5100021,125.0599976,5985700,-0.65
26-04-2018,124.9700012,125.5400009,125.5699997,124.6900024,7517100,-0.35
27-04-2018,125.5,125.1999969,125.6200027,125.1699982,5654000,0.42
30-04-2018,124.5899963,124.4100037,125.1999969,124.1900024,9830600,-0.73
01-05-2018,123.7099991,123.9000015,123.9800034,123.3899994,7551600,-0.71
02-05-2018,123.6500015,123.9000015,124.5400009,123.5800018,7614000,-0.05
03-05-2018,124.2799988,124.6600037,124.7600021,124.2399979,4857400,0.51
04-05-2018,124.5400009,124.0999985,124.6500015,124,5883600,0.21
07-05-2018,124.5699997,124.5,124.6999969,124.3000031,3397500,0.02
08-05-2018,124.5899963,124.1399994,124.9499969,123.7900009,5551100,0.02
09-05-2018,124.3300018,124.4499969,124.8700027,124.2399979,4405600,-0.21
10-05-2018,125.1800003,125.2200012,125.3700027,124.75,5218400,0.68
11-05-2018,125,125.5699997,125.5899963,124.9400024,4299200,-0.14
14-05-2018,124.4899979,125.1600037,125.2099991,124.4400024,3753200,-0.41
15-05-2018,122.4800034,122.8199997,122.8199997,122.1299973,10911900,-1.61
16-05-2018,122.2900009,122.3799973,122.6100006,122.0299988,4943300,-0.16
17-05-2018,122.3600006,122.2300034,122.4300003,122.0400009,7781300,0.06
18-05-2018,122.4100037,122.0500031,122.6500015,122.0100021,6837100,0.04
21-05-2018,122.4800034,122.1600037,122.5299988,121.9700012,4126700,0.06
22-05-2018,122.4100037,122.6999969,122.7399979,122.3399963,4579600,-0.06
23-05-2018,122.5400009,122.1399994,122.7399979,122.1100006,7007300,0.11
24-05-2018,123.5899963,123.0999985,123.8199997,123.0800018,8850100,0.86
25-05-2018,123.2099991,123.6600037,123.6999969,123.2099991,7920700,-0.31
29-05-2018,123.1900024,122.8399963,123.6399994,122.6600037,9013200,-0.02
30-05-2018,123.3700027,123.1699982,123.6100006,123.1699982,4573700,0.15
31-05-2018,123.0999985,123.2600021,123.7799988,123.0999985,7862500,-0.22
01-06-2018,122.4899979,122.5800018,123.0899963,122.4400024,8059100,-0.5
04-06-2018,122.3700027,122.8499985,122.9300003,122.3700027,4345400,-0.1
05-06-2018,122.8499985,122.5500031,123.2300034,122.2799988,6864200,0.39
06-06-2018,122.9199982,123.0800018,123.3499985,122.6299973,4083700,0.06
07-06-2018,122.8600006,122.9599991,123.1500015,122.6900024,3700700,-0.05
08-06-2018,123.0100021,123.0800018,123.1200027,122.9100037,3865700,0.12
11-06-2018,123.2300034,123.0999985,123.4199982,123.0199966,3201200,0.18
12-06-2018,122.8199997,122.9499969,123.1800003,122.6399994,7279600,-0.33
13-06-2018,123.1900024,122.8399963,123.3399963,122.4700012,5867700,0.3
14-06-2018,123.3799973,123.6299973,123.8600006,123.3199997,8015400,0.15
15-06-2018,121.3399963,122.1800003,122.1999969,120.8300018,14537000,-1.65
18-06-2018,121.1100006,121.3499985,121.4400024,120.9899979,3846000,-0.19
19-06-2018,120.8000031,120.8099976,121.0299988,120.5800018,4925800,-0.26
20-06-2018,120.2600021,120.7900009,120.8099976,120.1600037,4548500,-0.45
21-06-2018,120.0500031,119.9199982,120.3199997,119.8199997,5681900,-0.17
22-06-2018,120.3399963,120.2099991,120.4000015,120.0999985,4489400,0.24
25-06-2018,119.8899994,120,120.2300034,119.8300018,9300200,-0.37
26-06-2018,119.2600021,119.2799988,119.5899963,119.0899963,8674500,-0.53
27-06-2018,118.5800018,118.9599991,119.0500031,118.4800034,6480100,-0.57
28-06-2018,118.2200012,118.5899963,118.6699982,118.0100021,7760500,-0.3
29-06-2018,118.6500015,118.4300003,118.9400024,118.2600021,8002800,0.36
02-07-2018,117.4599991,118.1800003,118.2099991,117.4000015,12021900,-1
03-07-2018,118.6500015,118.4100037,119.0800018,118.3799973,8901000,1.01
05-07-2018,119.0500031,118.9199982,119.3300018,118.7699966,4951900,0.34
06-07-2018,118.8600006,118.9700012,119.0299988,118.7300034,2946900,-0.16
09-07-2018,119.1500015,119.6500015,119.7300034,119.1399994,4074900,0.24
10-07-2018,118.9300003,118.8899994,119,118.6100006,3754800,-0.18
11-07-2018,117.6399994,118.4499969,118.5299988,117.6200027,6974500,-1.08
12-07-2018,118.1299973,118,118.2600021,117.9400024,4585300,0.42
13-07-2018,117.6100006,117.6200027,117.75,117.4499969,5444300,-0.44
16-07-2018,117.5500031,117.5100021,117.6299973,117.2799988,3670700,-0.05
17-07-2018,116.2799988,116.7200012,116.9300003,116.1200027,7939600,-1.08
18-07-2018,116.3099976,116.0299988,116.3499985,115.8300018,5391800,0.03
19-07-2018,115.8099976,115.1299973,116.4700012,115.1200027,14227600,-0.43
20-07-2018,116.5599976,116.4000015,116.7099991,116.2399979,7892000,0.65
23-07-2018,116,116.25,116.3099976,115.7600021,6247100,-0.48
24-07-2018,116.0400009,116.2200012,116.4300003,115.9100037,4801000,0.03
25-07-2018,116.6800003,116.7900009,116.8399963,116.2699966,5479600,0.55
26-07-2018,115.7699966,116.2399979,116.5100021,115.7699966,6382700,-0.78
27-07-2018,115.8300018,115.9199982,116.2399979,115.7699966,5242000,0.05
30-07-2018,115.6500015,115.8000031,116.0199966,115.6399994,4157400,-0.16
31-07-2018,115.9899979,115.4700012,116.3499985,115.3899994,5508500,0.29
01-08-2018,115.1399994,115.6299973,115.6999969,115.1299973,7941700,-0.73
02-08-2018,114.5199966,115.1699982,115.2300034,114.4199982,6204200,-0.54
03-08-2018,114.9199982,115.0899963,115.5299988,114.8600006,5953200,0.35
06-08-2018,114.3300018,114.5599976,114.7200012,114.3099976,5811600,-0.51
07-08-2018,114.5899963,114.8499985,114.9400024,114.4199982,5188000,0.23
08-08-2018,114.9100037,114.75,114.9499969,114.4100037,3808000,0.28
09-08-2018,114.7399979,115.0199966,115.1200027,114.6900024,4253000,-0.15
10-08-2018,114.6900024,114.8099976,115.2300034,114.6100006,6757900,-0.04
13-08-2018,112.9599991,113.8099976,113.8099976,112.8300018,9150900,-1.51
14-08-2018,113.0699997,113.25,113.4800034,112.8399963,7085900,0.1
15-08-2018,111.1900024,112.1699982,112.1800003,111.0599976,12398400,-1.66
16-08-2018,111.0999985,111.4599991,111.8799973,111.0999985,7484600,-0.08
17-08-2018,112.1299973,111.6900024,112.1500015,111.3799973,8471000,0.93
20-08-2018,112.6900024,112.3799973,112.7399979,112.1600037,5313400,0.5
21-08-2018,113.0199966,112.7699966,113.0999985,112.4400024,5042400,0.29
22-08-2018,113.2699966,113.3899994,113.4899979,113.0699997,6215600,0.22
23-08-2018,112.1999969,112.6800003,112.8799973,112.0599976,5500100,-0.94
24-08-2018,114.1600037,113.25,114.4199982,113.2099991,9214700,1.75
27-08-2018,114.5899963,114.1200027,114.7799988,114.1200027,4364000,0.38
28-08-2018,113.6800003,114.7600021,114.8700027,113.5500031,6101400,-0.79
29-08-2018,114.1999969,114.1600037,114.2099991,113.8499985,5616300,0.46
30-08-2018,113.6399994,113.9199982,113.9300003,113.2399979,5431600,-0.49
31-08-2018,113.5100021,113.7200012,114.0599976,113.4400024,5048700,-0.11
04-09-2018,112.9300003,112.75,113.0699997,112.6100006,6617500,-0.51
05-09-2018,113.3199997,113.3600006,113.4400024,113.1200027,4459200,0.35
06-09-2018,113.5400009,113.8899994,114.2600021,113.2799988,4784700,0.19
07-09-2018,113.2300034,113.2600021,113.5999985,112.9700012,3714000,-0.27
10-09-2018,113.1500015,113.2600021,113.4300003,113,2316500,-0.07
11-09-2018,113.2200012,112.6500015,113.3700027,112.4199982,3791300,0.06
12-09-2018,114.1699982,113.1200027,114.3899994,113.0599976,6315900,0.84
13-09-2018,113.7600021,114.7200012,114.7799988,113.5800018,5635900,-0.36
14-09-2018,113.0199966,113.7900009,113.9000015,112.9100037,5375600,-0.65
17-09-2018,113.6100006,113.5999985,114.0299988,113.5500031,4727300,0.52
18-09-2018,113.4400024,113.7900009,113.9100037,113.2799988,4737800,-0.15
19-09-2018,113.8799973,113.9400024,114.1500015,113.6800003,4223200,0.39
20-09-2018,114.2699966,114.2099991,114.3700027,113.8600006,4384200,0.34
21-09-2018,113.4899979,112.8700027,113.6800003,112.7900009,6831400,-0.68
24-09-2018,113.4700012,113.6800003,113.9599991,113.4300003,4435300,-0.02
25-09-2018,113.6500015,113.75,113.8899994,113.5699997,3004800,0.16
26-09-2018,113.0500031,113.1100006,113.5999985,112.6600037,8297300,-0.53
27-09-2018,112.0500031,112.0999985,112.4199982,111.8499985,7683400,-0.88
28-09-2018,112.7600021,112.1600037,113,112.0699997,6020600,0.63
01-10-2018,112.5699997,112.4000015,112.6200027,112.1500015,3892600,-0.17
02-10-2018,113.8700027,113.6999969,114.3300018,113.6100006,10776700,1.15
03-10-2018,113.4199982,113.8700027,114.0500031,113.2600021,6674500,-0.4
04-10-2018,113.4800034,113.8300018,114.1900024,113.2600021,6616200,0.05
05-10-2018,113.8000031,113.8099976,114.0999985,113.5699997,7994400,0.28
08-10-2018,112.5400009,112.25,112.5899963,111.9000015,12111600,-1.11
09-10-2018,112.5999985,112.3700027,112.6699982,111.9700012,8352300,0.05
10-10-2018,112.8799973,112.4700012,112.9599991,112.25,10571300,0.25
11-10-2018,115.7799988,114.1999969,116.0400009,114.0899963,26810900,2.57
12-10-2018,115.2300034,115.5800018,115.7099991,115.0800018,12939300,-0.48
15-10-2018,116,116.1200027,116.5299988,115.8899994,11828400,0.67
16-10-2018,115.8000031,116.4899979,116.5999985,115.8000031,9531800,-0.17
17-10-2018,115.7900009,115.8899994,116.3300018,115.6800003,7078600,-0.01
18-10-2018,115.9199982,115.8300018,116.4100037,115.6299973,7964100,0.11
